"site_name","central_asset_id","easting","northing","feature_location","coltype","listed","suitable"
"LOUDOUN ROAD","00046069",526597.53,183239.12,"Side of Synagogue","Standard","Functional","True"
"LOUDOUN ROAD","00264115",526615.59,183218.98,"junct with Grove End road","Standard","Functional","True"
"LOUDOUN ROAD","00046040",526428.32,183824.83,"At or Outside 126","Standard","Functional","True"
"LOUDOUN ROAD","00046041",526416.55,183808.58,"Opposite 124","Standard","Functional","True"
"LOUDOUN ROAD","00046042",526424.4,183781.11,"At or Outside 118","Standard","Functional","True"
"LOUDOUN ROAD","00046043",526412.07,183763.17,"Opposite 116","Standard","Functional","True"
"LOUDOUN ROAD","00046044",526420.48,183739.63,"At or Outside 110","Standard","Functional","False"
"LOUDOUN ROAD","00046045",526408.14,183725.62,"Opposite 108","Standard","Functional","False"
"LOWER BELGRAVE STREET","00008160",528603.07,179185.49,"At or Outside 7A EATON SQUARE","Mackenzie Moncur","Cherished","False"
"LOWER BELGRAVE STREET","00008163",528641.15,179165.03,"At or Outside 34","Mackenzie Moncur","Cherished","False"
"LOWER BELGRAVE STREET","00070842",528664.69,179124.42,"At or Outside 41","Mackenzie Moncur","Cherished","False"
"LOWER BELGRAVE STREET","00070841",528702.49,179105.84,"At or Outside 6A","Mackenzie Moncur","Cherished","False"
"LOWER BELGRAVE STREET","00051820",528730.11,179087.51,"O/s school","Mackenzie Moncur","Cherished","False"
"LOWER BELGRAVE STREET","00072472",528758.38,179065.74,"Opposite 2A","Mackenzie Moncur","Not Specified","False"
"LOWER BELGRAVE STREET","00008167",528789.18,179061.92,"Opposite 1","Large Grey Wornum","Heritage","True"
"LOWER JAMES STREET","00076047",529418.2,180814.45,"OUTSIDE NO.12, OPPOSITE NO.7","Small Grey Wornum","Heritage","False"
"LOWER JAMES STREET","00008193",529431.88,180796.08,"SIDE OF NO.62 BREWER STREET","Small Grey Wornum","Heritage","False"
"LOWER JOHN STREET","00046009",529381.74,180752.89,"Opposite 1","Small Grey Wornum","Functional","False"
"LOWER JOHN STREET","00046010",529373.1,180774.55,"At or Outside 4","Small Grey Wornum","Not Specified","False"
"LOWER JOHN STREET","00076013",529359.21,180784.97,"At or Outside NO.20 GOLDEN SQUARE","Small Grey Wornum","Heritage","False"
"LOWNDES CLOSE","00051834",528275.68,179205.46,"At or Outside 13","Mackenzie Moncur","Cherished","False"
"LOWNDES CLOSE","00008197",528283.54,179224.81,"At or Outside 7","Mackenzie Moncur","Cherished","False"
"LOWNDES CLOSE","00071455",528303.35,179204.55,"At or Outside 16","Mackenzie Moncur","Cherished","False"
"LOWNDES PLACE","00008198",528212.89,179233.7,"Opposite 37 chesham drive","Small Grey Wornum","Heritage","False"
"LOWNDES PLACE","00008199",528219.64,179215.81,"At or Outside 2","Small Grey Wornum","Heritage","False"
"LOWNDES PLACE","00051836",528242.96,179204.64,"At or Outside 6","Small Grey Wornum","Heritage","False"
"LOWNDES PLACE","00008200",528249.49,179189.07,"At or Outside 8","Small Grey Wornum","Heritage","False"
"LOWNDES PLACE","00008201",528273.73,179175.44,"Opposite 6","Small Grey Wornum","Heritage","False"
"LOWNDES PLACE","00008202",528281.63,179158.29,"Opposite 56 EATON PLACE","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00059344",527912.7,179649.48,"Central Reserve OP 1","Standard","Functional","False"
"LOWNDES SQUARE","00016204",527953.61,179470.13,"At or Outside 24","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016205",527948.83,179452.95,"Central Reserve OP 25","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016192",527920.92,179650,"At or Outside 1","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016194",527911.37,179627.18,"Opposite 1","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016196",527930.43,179596.55,"At or Outside 6","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016197",527918.8,179589.89,"Opposite 10","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016200",527935.86,179566.83,"At or Outside 13","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016201",527933.02,179549.08,"Opposite 15","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016202",527943.64,179525.26,"At or Outside 18","Small Grey Wornum","Heritage","False"
"LOWNDES SQUARE","00016203",527934.36,179507.17,"Opposite 20","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","01300618",527961.77,179441.44,"Outside jumeirah","Small Grey Wornum","Not Specified","False"
"LOWNDES STREET","00021679",528053.24,179307.98,"Opposite 43","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","00021681",528061.39,179284.42,"At or Outside 42","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","00021675",528080.65,179281.01,"At or Outside 12A","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","01300619",527952.84,179423.64,"Opposite halkin arcade","Small Grey Wornum","Not Specified","False"
"LOWNDES STREET","01300620",527960.29,179387.33,"J/w Harriet walk.","Small Grey Wornum","Not Specified","False"
"LOWNDES STREET","00021670",527973.85,179388.6,"Opp no. 25a-25d","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","00021671",527977.48,179368.52,"At or Outside 25E","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","00021672",527996.49,179365.49,"At or Outside","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","00021673",527995.64,179350.96,"Opposite 12A","Small Grey Wornum","Heritage","False"
"LOWNDES STREET","00021680",528024.42,179338.65,"Opposite 33","Standard","Functional","False"
"LOWNDES STREET","00064049",528023.82,179322.62,"At or Outside 35","Small Grey Wornum","Heritage","False"
"LUMLEY STREET","01102625",528353,181001,"Outside 1","Small Grey Wornum","Heritage","False"
"LUMLEY STREET","01102626",528354,181020,"Outside 1-36","Small Grey Wornum","Heritage","False"
"LUMLEY STREET","01102627",528348,181039,"Opposite 2","Small Grey Wornum","Heritage","False"
"LUMLEY STREET","00261988",528338.16,181058.21,"Side of 419 Oxford Street","Woodhouse","Not Specified","False"
"LUPUS STREET","00064065",528849.06,177950.1,"Opposite 6 SULLIVAN HOUSE","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021708",528887.76,178107.09,"Opposite 9","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064077",528907.52,178125.51,"At or Outside 98","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064078",528911.11,178113.09,"Outside 147","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021712",528948.14,178134.56,"At or Outside 94","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00064080",528946.47,178121.73,"Opposite 94","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00021717",528979.75,178142.04,"At or Outside 56 SUTHERLAND STREET","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00021718",528983.05,178129.13,"Opposite 15","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00263182",529010.53,178149.15,"j/o Gloucester Street","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064066",529012.67,178135.73,"At or Outside 141 NASH HOUSE","Large Grey Wornum","Heritage","False"
"LUPUS STREET","01300608",529021.45,178144.42,"Central Reserve OPP CHURCHILL GARDENS OFFICE","Large Grey Wornum","Not Specified","False"
"LUPUS STREET","00064067",528857.79,177949.12,"Opposite SL 1","Large Grey Wornum","Heritage","False"
"LUPUS STREET","01301924",529051.81,178146.72,"Outside 133a","Large Grey Wornum","Not Specified","False"
"LUPUS STREET","00259187",529048.86,178158.26,"At or Outside 74","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021726",529083.75,178152.1,"At or Outside POST OFFICE","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00259188",529081.33,178165.74,"Outside 84","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021729",529117.83,178159.71,"At or Outside 111","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00244933",529115.4,178173.41,"OPP 103 on centre island","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064095",529156.87,178168.93,"At or Outside 103","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00263183",529153.51,178181.68,"","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021735",529189.05,178176.25,"At or Outside 93","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00263184",529184.27,178188.46,"Outside 70/72","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021693",528855.42,177997.04,"At or Outside 124","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064101",529214.14,178182.09,"At or Outside 83","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00263185",529214.02,178195.43,"At or Outside 68 A,B,C","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00021770",529257.83,178192.44,"At or Outside CHURCHILL SCHOOL","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00263186",529256.32,178204.55,"opp col 32","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00021772",529296.14,178201.07,"At or Outside 63","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00244934",529294.73,178215.83,"Outside Number 7-12 Neate House Near Junction Cambridge Street","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021767",529329.63,178208.77,"At or Outside 53","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00263598",529331,178222.39,"junct with St Georges Drive","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021695",528864.02,177994.47,"Opposite 3","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064109",529358.32,178212.5,"Opposite 41","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021736",529356.9,178230.49,"At or Outside MEDICAL PRACTICE","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021739",529397.75,178224.06,"Opposite 40","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064112",529393.12,178241.03,"At or Outside 40","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021741",529435.68,178235.64,"Opposite 32","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021742",529433.08,178254.01,"At or Outside 32","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00064115",529475.51,178249.78,"Opposite 20","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064116",529469.06,178265.11,"At or Outside 20","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00070093",529499.09,178261.81,"Opposite FLAT 2","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00064118",529495.88,178273.81,"At or Outside No. 10","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00021698",528862.55,178030.37,"At or Outside 118","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00064120",529535.54,178287.85,"Opposite 22 St George's Square (opp St Saviour's Church)","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021748",529538.45,178273.39,"Opposite 51","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021750",529573.17,178298.74,"At or Outside CORNER OF ST GEORGES SQUARE","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00064122",529567.77,178282.44,"At or Outside CHURCH","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021752",529606.85,178295.66,"At or Outside TACHBROOK STREET","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00070098",529627.72,178301.8,"Opposite 4","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00070097",529633.58,178320.66,"At or Outside 7","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021699",528871.74,178029.22,"Opposite 5","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021700",528869.44,178074.74,"At or Outside 112","Large Grey Wornum","Heritage","True"
"LUPUS STREET","00021701",528880.71,178072.9,"Opposite 7","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021705",528882.86,178116.6,"At or Outside 64 SUSSEX STREET","Large Grey Wornum","Heritage","False"
"LUPUS STREET","00021730",529145.81,178173.42,"Central Reserve OP 103","Small Grey Wornum","Heritage","False"
"LUTON STREET","00021781",526856.33,182121.57,"At or Outside TADEMA HOUSE","Standard","Functional","True"
"LUTON STREET","00064156",526880.24,182141.64,"Opposite TADEMA HOUSE","Standard","Functional","True"
"LUTON STREET","00064157",526894.12,182160,"At or Outside 70YDS FROM SL1","Standard","Functional","True"
"LUTON STREET","00064158",526904.15,182183.7,"At or Outside EASTLAKE HOUSE","Standard","Functional","True"
"LUTON STREET","00064159",526919.95,182193.52,"Opposite EASTLAKE HOUSE","Standard","Functional","False"
"LUXBOROUGH STREET","00021782",528147.23,182018.02,"Near 10M FROM MARYLEBONE ROAD","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00021790",528177.38,181819.7,"Side of 20A PADDINGTON STREET","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00021783",528149.55,181997.44,"Near 25M FROM MARYLEBONE ROAD","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00064162",528151.6,181978.8,"Opposite WINDSOR MANSIONS","Small Grey Wornum","Not Specified","False"
"LUXBOROUGH STREET","00021784",528153.92,181960.66,"Opposite OSBORNE MANSIONS","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00021785",528156.49,181940.09,"Opposite NORTHUMBERLAND MANSIONS","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00021786",528158.93,181916.57,"Opposite ALBERT MANSIONS","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00021787",528161.11,181896.5,"OPPOSITE ALBERT MANSIONS","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00021788",528163.69,181874.64,"Opposite NOTTINGHAM STREET","Small Grey Wornum","Heritage","False"
"LUXBOROUGH STREET","00064168",528172.94,181859.77,"At or Outside 25","Small Grey Wornum","Not Specified","False"
"LYALL MEWS","01300713",528190.02,179156.55,"Outside 33","Mackenzie Moncur","Not Specified","False"
"LYALL MEWS","01300712",528218.88,179144.25,"Outside 55","Mackenzie Moncur","Not Specified","False"
"LYALL STREET","00011882",528127.79,179129.08,"Near CHESHAM STREET","Large Grey Wornum","Not Specified","True"
"LYALL STREET","00011892",528288.44,178991.14,"Opposite 84 EATON SQUARE - MBNL WIFI attached","Large Grey Wornum","Heritage","False"
"LYALL STREET","00028114",528296.23,178964.89,"Near JUNCTION WITH EATON SQUARE","Large Grey Wornum","Heritage","False"
"LYALL STREET","00011901",528307.9,178976.27,"Near JUNCTION WITH EATON SQUARE","Large Grey Wornum","Functional","False"
"LYALL STREET","00011883",528152.56,179118.63,"Opposite 1","Large Grey Wornum","Heritage","False"
"LYALL STREET","00011885",528155.5,179102.94,"At or Outside 3","Large Grey Wornum","Heritage","True"
"LYALL STREET","00011886",528180.24,179092.75,"At or Outside 11","Large Grey Wornum","Heritage","True"
"LYALL STREET","00011887",528193.89,179066.43,"Side of 71 EATON PLACE","Large Grey Wornum","Heritage","False"
"LYALL STREET","00011888",528217.71,179056.42,"At or Outside 82 EATON PLACE","Large Grey Wornum","Heritage","True"
"LYALL STREET","00011889",528232.62,179029.28,"At or Outside EATON MEWS NORTH","Large Grey Wornum","Heritage","False"
"LYALL STREET","00011890",528258.04,179017.73,"At or Outside 83","Large Grey Wornum","Heritage","True"
"LYALL STREET","00011891",528263.87,178998.65,"Opposite 83","Large Grey Wornum","Heritage","False"
"LYDFORD ROAD","01300213",524881.57,182499.74,"Outside 49","Standard","Not Specified","True"
"LYDFORD ROAD","00024175",524912.2,182481.75,"At or Outside 47B","Standard","Functional","True"
"LYDFORD ROAD","00024177",524942.08,182481.74,"At or Outside 42","Standard","Functional","True"
"LYDFORD ROAD","00024179",524971.78,182464.53,"At or Outside 25B","Standard","Functional","True"
"LYDFORD ROAD","00024181",525007.07,182462.73,"At or Outside 16B","Standard","Functional","True"
"LYDFORD ROAD","00073079",525033,182447.16,"At or Outside 1B","Standard","Functional","True"
"LYDFORD ROAD","00024184",525058.91,182441.62,"Side of 78 BCD WALTERTON RED","Standard","Functional","False"
"LYONS PLACE","00024113",526636.64,182243.48,"Side of POYNTER HOUSE","Standard","Functional","False"
"LYONS PLACE","00024115",526651.16,182213.16,"Opposite FISHERTON STREET","Standard","Functional","False"
"LYONS PLACE","00024116",526674.21,182200.57,"At or Outside COOPER HOUSE","Standard","Functional","False"
"LYONS PLACE","00024117",526685.31,182177.08,"Opposite COOPER HOUSE","Standard","Functional","False"
"LYONS PLACE","00024118",526717.98,182157.23,"At or Outside DICKSEE HOUSE","Small Grey Wornum","Heritage","False"
"MAC FARREN PLACE","01302473",528364.21,182121.78,"J/W Marylebone Road","William IV","Not Specified","False"
